study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA393472	SAMN07515379	SRX3103519	SRR5944969	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944969/SRR5944969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944969/SRR5944969_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5944969
PRJNA393472	SAMN07515297	SRX3103518	SRR5944970	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5944970/SRR5944970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5944970/SRR5944970_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5944970
PRJNA393472	SAMN07515286	SRX3103517	SRR5944971	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5944971/SRR5944971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5944971/SRR5944971_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/001/SRR5944971
PRJNA393472	SAMN07515343	SRX3103516	SRR5944972	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5944972/SRR5944972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5944972/SRR5944972_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/002/SRR5944972
PRJNA393472	SAMN07515344	SRX3103515	SRR5944973	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5944973/SRR5944973_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5944973/SRR5944973_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/003/SRR5944973
PRJNA393472	SAMN07515341	SRX3103514	SRR5944974	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5944974/SRR5944974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5944974/SRR5944974_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/004/SRR5944974
PRJNA393472	SAMN07515342	SRX3103513	SRR5944975	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5944975/SRR5944975_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5944975/SRR5944975_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/005/SRR5944975
PRJNA393472	SAMN07515347	SRX3103512	SRR5944976	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5944976/SRR5944976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5944976/SRR5944976_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/006/SRR5944976
PRJNA393472	SAMN07515348	SRX3103511	SRR5944977	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5944977/SRR5944977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5944977/SRR5944977_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/007/SRR5944977
PRJNA393472	SAMN07515345	SRX3103510	SRR5944978	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5944978/SRR5944978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5944978/SRR5944978_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/008/SRR5944978
PRJNA393472	SAMN07515346	SRX3103509	SRR5944979	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944979/SRR5944979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944979/SRR5944979_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5944979
PRJNA393472	SAMN07515349	SRX3103508	SRR5944980	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5944980/SRR5944980_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5944980/SRR5944980_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5944980
PRJNA393472	SAMN07515350	SRX3103507	SRR5944981	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5944981/SRR5944981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5944981/SRR5944981_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/001/SRR5944981
PRJNA393472	SAMN07515240	SRX3103506	SRR5944982	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5944982/SRR5944982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5944982/SRR5944982_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/002/SRR5944982
PRJNA393472	SAMN07515239	SRX3103505	SRR5944983	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5944983/SRR5944983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5944983/SRR5944983_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/003/SRR5944983
PRJNA393472	SAMN07515236	SRX3103504	SRR5944984	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5944984/SRR5944984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5944984/SRR5944984_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/004/SRR5944984
PRJNA393472	SAMN07515235	SRX3103503	SRR5944985	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5944985/SRR5944985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5944985/SRR5944985_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/005/SRR5944985
PRJNA393472	SAMN07515238	SRX3103502	SRR5944986	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5944986/SRR5944986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5944986/SRR5944986_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/006/SRR5944986
PRJNA393472	SAMN07515237	SRX3103501	SRR5944987	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5944987/SRR5944987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5944987/SRR5944987_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/007/SRR5944987
PRJNA393472	SAMN07515232	SRX3103500	SRR5944988	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5944988/SRR5944988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5944988/SRR5944988_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/008/SRR5944988
PRJNA393472	SAMN07515231	SRX3103499	SRR5944989	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944989/SRR5944989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944989/SRR5944989_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5944989
PRJNA393472	SAMN07515234	SRX3103498	SRR5944990	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5944990/SRR5944990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5944990/SRR5944990_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5944990
PRJNA393472	SAMN07515233	SRX3103497	SRR5944991	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5944991/SRR5944991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5944991/SRR5944991_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/001/SRR5944991
PRJNA393472	SAMN07515352	SRX3103496	SRR5944992	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5944992/SRR5944992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5944992/SRR5944992_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/002/SRR5944992
PRJNA393472	SAMN07515351	SRX3103495	SRR5944993	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5944993/SRR5944993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5944993/SRR5944993_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/003/SRR5944993
PRJNA393472	SAMN07515354	SRX3103494	SRR5944994	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5944994/SRR5944994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5944994/SRR5944994_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/004/SRR5944994
PRJNA393472	SAMN07515353	SRX3103493	SRR5944995	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5944995/SRR5944995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5944995/SRR5944995_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/005/SRR5944995
PRJNA393472	SAMN07515356	SRX3103492	SRR5944996	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5944996/SRR5944996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5944996/SRR5944996_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/006/SRR5944996
PRJNA393472	SAMN07515355	SRX3103491	SRR5944997	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5944997/SRR5944997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5944997/SRR5944997_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/007/SRR5944997
PRJNA393472	SAMN07515358	SRX3103490	SRR5944998	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5944998/SRR5944998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5944998/SRR5944998_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/008/SRR5944998
PRJNA393472	SAMN07515357	SRX3103489	SRR5944999	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944999/SRR5944999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5944999/SRR5944999_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5944999
PRJNA393472	SAMN07515360	SRX3103488	SRR5945000	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945000/SRR5945000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945000/SRR5945000_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5945000
PRJNA393472	SAMN07515359	SRX3103487	SRR5945001	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945001/SRR5945001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945001/SRR5945001_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/001/SRR5945001
PRJNA393472	SAMN07515293	SRX3103486	SRR5945002	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945002/SRR5945002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945002/SRR5945002_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/002/SRR5945002
PRJNA393472	SAMN07515289	SRX3103485	SRR5945003	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945003/SRR5945003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945003/SRR5945003_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/003/SRR5945003
PRJNA393472	SAMN07515229	SRX3103484	SRR5945004	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945004/SRR5945004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945004/SRR5945004_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/004/SRR5945004
PRJNA393472	SAMN07515230	SRX3103483	SRR5945005	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945005/SRR5945005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945005/SRR5945005_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/005/SRR5945005
PRJNA393472	SAMN07515227	SRX3103482	SRR5945006	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945006/SRR5945006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945006/SRR5945006_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/006/SRR5945006
PRJNA393472	SAMN07515228	SRX3103481	SRR5945007	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945007/SRR5945007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945007/SRR5945007_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/007/SRR5945007
PRJNA393472	SAMN07515225	SRX3103480	SRR5945008	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945008/SRR5945008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945008/SRR5945008_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/008/SRR5945008
PRJNA393472	SAMN07515226	SRX3103479	SRR5945009	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945009/SRR5945009_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945009/SRR5945009_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5945009
PRJNA393472	SAMN07515223	SRX3103478	SRR5945010	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945010/SRR5945010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945010/SRR5945010_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5945010
PRJNA393472	SAMN07515224	SRX3103477	SRR5945011	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945011/SRR5945011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945011/SRR5945011_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/001/SRR5945011
PRJNA393472	SAMN07515221	SRX3103476	SRR5945012	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945012/SRR5945012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945012/SRR5945012_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/002/SRR5945012
PRJNA393472	SAMN07515222	SRX3103475	SRR5945013	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945013/SRR5945013_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945013/SRR5945013_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/003/SRR5945013
PRJNA393472	SAMN07515275	SRX3103474	SRR5945014	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945014/SRR5945014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945014/SRR5945014_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/004/SRR5945014
PRJNA393472	SAMN07515206	SRX3103473	SRR5945015	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945015/SRR5945015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945015/SRR5945015_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/005/SRR5945015
PRJNA393472	SAMN07515278	SRX3103472	SRR5945016	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945016/SRR5945016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945016/SRR5945016_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/006/SRR5945016
PRJNA393472	SAMN07515205	SRX3103471	SRR5945017	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945017/SRR5945017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945017/SRR5945017_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/007/SRR5945017
PRJNA393472	SAMN07515276	SRX3103470	SRR5945018	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945018/SRR5945018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945018/SRR5945018_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/008/SRR5945018
PRJNA393472	SAMN07515277	SRX3103469	SRR5945019	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945019/SRR5945019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945019/SRR5945019_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5945019
PRJNA393472	SAMN07515208	SRX3103468	SRR5945020	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945020/SRR5945020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945020/SRR5945020_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5945020
PRJNA393472	SAMN07515207	SRX3103467	SRR5945021	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945021/SRR5945021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/001/SRR5945021/SRR5945021_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/001/SRR5945021
PRJNA393472	SAMN07515338	SRX3103466	SRR5945022	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945022/SRR5945022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/002/SRR5945022/SRR5945022_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/002/SRR5945022
PRJNA393472	SAMN07515325	SRX3103465	SRR5945023	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945023/SRR5945023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/003/SRR5945023/SRR5945023_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/003/SRR5945023
PRJNA393472	SAMN07515326	SRX3103464	SRR5945024	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945024/SRR5945024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/004/SRR5945024/SRR5945024_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/004/SRR5945024
PRJNA393472	SAMN07515327	SRX3103463	SRR5945025	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945025/SRR5945025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/005/SRR5945025/SRR5945025_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/005/SRR5945025
PRJNA393472	SAMN07515328	SRX3103462	SRR5945026	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945026/SRR5945026_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/006/SRR5945026/SRR5945026_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/006/SRR5945026
PRJNA393472	SAMN07515321	SRX3103461	SRR5945027	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945027/SRR5945027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/007/SRR5945027/SRR5945027_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/007/SRR5945027
PRJNA393472	SAMN07515322	SRX3103460	SRR5945028	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945028/SRR5945028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/008/SRR5945028/SRR5945028_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/008/SRR5945028
PRJNA393472	SAMN07515323	SRX3103459	SRR5945029	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945029/SRR5945029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/009/SRR5945029/SRR5945029_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/009/SRR5945029
PRJNA393472	SAMN07515324	SRX3103458	SRR5945030	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945030/SRR5945030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR594/000/SRR5945030/SRR5945030_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR594/000/SRR5945030
