study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB21446	SAMEA104137471	ERX2073946	ERR2014364	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/004/ERR2014364/ERR2014364_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/004/ERR2014364/ERR2014364_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014364/06_001_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014364/06_001_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/004/ERR2014364
PRJEB21446	SAMEA104137472	ERX2073947	ERR2014365	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/005/ERR2014365/ERR2014365_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/005/ERR2014365/ERR2014365_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014365/06_004_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014365/06_004_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/005/ERR2014365
PRJEB21446	SAMEA104137473	ERX2073948	ERR2014366	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/006/ERR2014366/ERR2014366_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/006/ERR2014366/ERR2014366_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014366/06_004_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014366/06_004_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/006/ERR2014366
PRJEB21446	SAMEA104137474	ERX2073949	ERR2014367	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/007/ERR2014367/ERR2014367_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/007/ERR2014367/ERR2014367_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014367/06_004_c_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014367/06_004_c_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/007/ERR2014367
PRJEB21446	SAMEA104137475	ERX2073950	ERR2014368	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/008/ERR2014368/ERR2014368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/008/ERR2014368/ERR2014368_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014368/06_004_d_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014368/06_004_d_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/008/ERR2014368
PRJEB21446	SAMEA104137476	ERX2073951	ERR2014369	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/009/ERR2014369/ERR2014369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/009/ERR2014369/ERR2014369_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014369/06_004_e_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014369/06_004_e_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/009/ERR2014369
PRJEB21446	SAMEA104137477	ERX2073952	ERR2014370	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/000/ERR2014370/ERR2014370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/000/ERR2014370/ERR2014370_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014370/06_006_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014370/06_006_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/000/ERR2014370
PRJEB21446	SAMEA104137478	ERX2073953	ERR2014371	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/001/ERR2014371/ERR2014371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/001/ERR2014371/ERR2014371_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014371/06_006_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014371/06_006_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/001/ERR2014371
PRJEB21446	SAMEA104137479	ERX2073954	ERR2014372	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/002/ERR2014372/ERR2014372_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/002/ERR2014372/ERR2014372_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014372/06_010_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014372/06_010_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/002/ERR2014372
PRJEB21446	SAMEA104137480	ERX2073955	ERR2014373	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/003/ERR2014373/ERR2014373_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/003/ERR2014373/ERR2014373_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014373/06_010_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014373/06_010_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/003/ERR2014373
PRJEB21446	SAMEA104137481	ERX2073956	ERR2014374	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/004/ERR2014374/ERR2014374_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/004/ERR2014374/ERR2014374_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014374/07_001_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014374/07_001_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/004/ERR2014374
PRJEB21446	SAMEA104137482	ERX2073957	ERR2014375	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/005/ERR2014375/ERR2014375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/005/ERR2014375/ERR2014375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014375/07_001_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014375/07_001_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/005/ERR2014375
PRJEB21446	SAMEA104137483	ERX2073958	ERR2014376	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/006/ERR2014376/ERR2014376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/006/ERR2014376/ERR2014376_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014376/08_003_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014376/08_003_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/006/ERR2014376
PRJEB21446	SAMEA104137484	ERX2073959	ERR2014377	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/007/ERR2014377/ERR2014377_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/007/ERR2014377/ERR2014377_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014377/08_003_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014377/08_003_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/007/ERR2014377
PRJEB21446	SAMEA104137485	ERX2073960	ERR2014378	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/008/ERR2014378/ERR2014378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/008/ERR2014378/ERR2014378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014378/08_006_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014378/08_006_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/008/ERR2014378
PRJEB21446	SAMEA104137486	ERX2073961	ERR2014379	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/009/ERR2014379/ERR2014379_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/009/ERR2014379/ERR2014379_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014379/08_006_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014379/08_006_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/009/ERR2014379
PRJEB21446	SAMEA104137487	ERX2073962	ERR2014380	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/000/ERR2014380/ERR2014380_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/000/ERR2014380/ERR2014380_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014380/08_006_c_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014380/08_006_c_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/000/ERR2014380
PRJEB21446	SAMEA104137488	ERX2073963	ERR2014381	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/001/ERR2014381/ERR2014381_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/001/ERR2014381/ERR2014381_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014381/08_006_d_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014381/08_006_d_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/001/ERR2014381
PRJEB21446	SAMEA104137489	ERX2073964	ERR2014382	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/002/ERR2014382/ERR2014382_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/002/ERR2014382/ERR2014382_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014382/08_006_e_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014382/08_006_e_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/002/ERR2014382
PRJEB21446	SAMEA104137490	ERX2073965	ERR2014383	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/003/ERR2014383/ERR2014383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/003/ERR2014383/ERR2014383_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014383/13_019_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014383/13_019_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/003/ERR2014383
PRJEB21446	SAMEA104137491	ERX2073966	ERR2014384	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/004/ERR2014384/ERR2014384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/004/ERR2014384/ERR2014384_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014384/13_019_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014384/13_019_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/004/ERR2014384
PRJEB21446	SAMEA104137492	ERX2073967	ERR2014385	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/005/ERR2014385/ERR2014385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/005/ERR2014385/ERR2014385_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014385/13_019_c_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014385/13_019_c_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/005/ERR2014385
PRJEB21446	SAMEA104137493	ERX2073968	ERR2014386	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/006/ERR2014386/ERR2014386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/006/ERR2014386/ERR2014386_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014386/13_019_d_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014386/13_019_d_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/006/ERR2014386
PRJEB21446	SAMEA104137494	ERX2073969	ERR2014387	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/007/ERR2014387/ERR2014387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/007/ERR2014387/ERR2014387_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014387/13_019_e_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014387/13_019_e_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/007/ERR2014387
PRJEB21446	SAMEA104137495	ERX2073970	ERR2014388	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/008/ERR2014388/ERR2014388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/008/ERR2014388/ERR2014388_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014388/13_022_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014388/13_022_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/008/ERR2014388
PRJEB21446	SAMEA104137496	ERX2073971	ERR2014389	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/009/ERR2014389/ERR2014389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/009/ERR2014389/ERR2014389_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014389/13_022_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014389/13_022_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/009/ERR2014389
PRJEB21446	SAMEA104137497	ERX2073972	ERR2014390	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/000/ERR2014390/ERR2014390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/000/ERR2014390/ERR2014390_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014390/15_006_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014390/15_006_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/000/ERR2014390
PRJEB21446	SAMEA104137498	ERX2073973	ERR2014391	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/001/ERR2014391/ERR2014391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/001/ERR2014391/ERR2014391_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014391/15_006_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014391/15_006_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/001/ERR2014391
PRJEB21446	SAMEA104137499	ERX2073974	ERR2014392	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/002/ERR2014392/ERR2014392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/002/ERR2014392/ERR2014392_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014392/17_004_a_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014392/17_004_a_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/002/ERR2014392
PRJEB21446	SAMEA104137500	ERX2073975	ERR2014393	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/003/ERR2014393/ERR2014393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR201/003/ERR2014393/ERR2014393_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014393/17_004_b_cl_mRNA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR201/ERR2014393/17_004_b_cl_mRNA_R2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR201/003/ERR2014393
