study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJNA175553	SAMN01758346	SRX191545	SRR579976	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579976/SRR579976.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579976
PRJNA175553	SAMN01758347	SRX191546	SRR579977	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579977/SRR579977.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579977
PRJNA175553	SAMN01758347	SRX191547	SRR579978	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579978/SRR579978.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579978
PRJNA175553	SAMN01758348	SRX191548	SRR579979	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579979/SRR579979.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579979
PRJNA175553	SAMN01758348	SRX191549	SRR579980	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579980/SRR579980.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579980
PRJNA175553	SAMN01758349	SRX191550	SRR579981	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579981/SRR579981.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579981
PRJNA175553	SAMN01758349	SRX191551	SRR579982	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579982/SRR579982.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579982
PRJNA175553	SAMN01758350	SRX191552	SRR579983	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579983/SRR579983.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579983
PRJNA175553	SAMN01758350	SRX191553	SRR579984	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579984/SRR579984.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579984
PRJNA175553	SAMN01758351	SRX191554	SRR579985	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579985/SRR579985.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579985
PRJNA175553	SAMN01758351	SRX191555	SRR579986	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579986/SRR579986.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579986
PRJNA175553	SAMN01758352	SRX191556	SRR579987	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579987/SRR579987.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579987
PRJNA175553	SAMN01758352	SRX191557	SRR579988	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579988/SRR579988.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579988
PRJNA175553	SAMN01758353	SRX191558	SRR579989	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579989/SRR579989.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579989
PRJNA175553	SAMN01758353	SRX191559	SRR579990	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579990/SRR579990.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579990
PRJNA175553	SAMN01758354	SRX191560	SRR579991	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579991/SRR579991.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579991
PRJNA175553	SAMN01758354	SRX191561	SRR579992	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579992/SRR579992.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579992
PRJNA175553	SAMN01758355	SRX191562	SRR579993	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579993/SRR579993.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579993
PRJNA175553	SAMN01758355	SRX191563	SRR579994	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579994/SRR579994.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579994
PRJNA175553	SAMN01758356	SRX191564	SRR579995	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579995/SRR579995.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579995
PRJNA175553	SAMN01758356	SRX191565	SRR579996	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579996/SRR579996.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579996
PRJNA175553	SAMN01758357	SRX191566	SRR579997	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579997/SRR579997.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579997
PRJNA175553	SAMN01758357	SRX191567	SRR579998	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579998/SRR579998.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579998
PRJNA175553	SAMN01758358	SRX191568	SRR579999	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR579/SRR579999/SRR579999.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR579/SRR579999
PRJNA175553	SAMN01758358	SRX191569	SRR580000	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580000/SRR580000.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580000
PRJNA175553	SAMN01758359	SRX191570	SRR580001	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580001/SRR580001.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580001
PRJNA175553	SAMN01758359	SRX191571	SRR580002	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580002/SRR580002.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580002
PRJNA175553	SAMN01758360	SRX191572	SRR580003	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580003/SRR580003.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580003
PRJNA175553	SAMN01758360	SRX191573	SRR580004	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580004/SRR580004.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580004
PRJNA175553	SAMN01758361	SRX191574	SRR580005	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580005/SRR580005.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580005
PRJNA175553	SAMN01758361	SRX191575	SRR580006	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580006/SRR580006.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580006
PRJNA175553	SAMN01758362	SRX191576	SRR580007	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580007/SRR580007.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580007
PRJNA175553	SAMN01758362	SRX191577	SRR580008	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580008/SRR580008.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580008
PRJNA175553	SAMN01758363	SRX191578	SRR580009	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580009/SRR580009.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580009
PRJNA175553	SAMN01758363	SRX191579	SRR580010	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580010/SRR580010.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580010
PRJNA175553	SAMN01758364	SRX191580	SRR580011	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580011/SRR580011.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580011
PRJNA175553	SAMN01758364	SRX191581	SRR580012	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580012/SRR580012.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580012
PRJNA175553	SAMN01758365	SRX191582	SRR580013	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580013/SRR580013.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580013
PRJNA175553	SAMN01758365	SRX191583	SRR580014	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580014/SRR580014.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580014
PRJNA175553	SAMN01758366	SRX191584	SRR580015	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580015/SRR580015.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580015
PRJNA175553	SAMN01758366	SRX191585	SRR580016	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580016/SRR580016.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580016
PRJNA175553	SAMN01758367	SRX191586	SRR580017	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580017/SRR580017.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580017
PRJNA175553	SAMN01758367	SRX191587	SRR580018	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580018/SRR580018.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580018
PRJNA175553	SAMN01758368	SRX191588	SRR580019	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580019/SRR580019.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580019
PRJNA175553	SAMN01758368	SRX191589	SRR580020	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580020/SRR580020.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580020
PRJNA175553	SAMN01758369	SRX191590	SRR580021	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580021/SRR580021.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580021
PRJNA175553	SAMN01758369	SRX191591	SRR580022	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580022/SRR580022.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580022
PRJNA175553	SAMN01758370	SRX191592	SRR580023	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580023/SRR580023.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580023
PRJNA175553	SAMN01758370	SRX191593	SRR580024	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580024/SRR580024.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580024
PRJNA175553	SAMN01758371	SRX191594	SRR580025	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580025/SRR580025.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580025
PRJNA175553	SAMN01758371	SRX191595	SRR580026	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580026/SRR580026.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580026
PRJNA175553	SAMN01758372	SRX191596	SRR580027	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580027/SRR580027.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580027
PRJNA175553	SAMN01758372	SRX191597	SRR580028	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580028/SRR580028.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580028
PRJNA175553	SAMN01758373	SRX191598	SRR580029	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580029/SRR580029.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580029
PRJNA175553	SAMN01758373	SRX191599	SRR580030	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580030/SRR580030.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580030
PRJNA175553	SAMN01758374	SRX191600	SRR580031	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580031/SRR580031.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580031
PRJNA175553	SAMN01758374	SRX191601	SRR580032	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580032/SRR580032.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580032
PRJNA175553	SAMN01758375	SRX191602	SRR580033	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580033/SRR580033.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580033
PRJNA175553	SAMN01758375	SRX191603	SRR580034	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580034/SRR580034.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580034
PRJNA175553	SAMN01758376	SRX191604	SRR580035	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580035/SRR580035.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580035
PRJNA175553	SAMN01758376	SRX191605	SRR580036	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580036/SRR580036.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580036
PRJNA175553	SAMN01758377	SRX191606	SRR580037	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580037/SRR580037.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580037
PRJNA175553	SAMN01758377	SRX191607	SRR580038	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580038/SRR580038.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580038
PRJNA175553	SAMN01758378	SRX191608	SRR580039	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580039/SRR580039.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580039
PRJNA175553	SAMN01758378	SRX191609	SRR580040	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580040/SRR580040.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580040
PRJNA175553	SAMN01758379	SRX191610	SRR580041	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580041/SRR580041.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580041
PRJNA175553	SAMN01758379	SRX191611	SRR580042	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580042/SRR580042.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580042
PRJNA175553	SAMN01758380	SRX191612	SRR580043	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580043/SRR580043.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580043
PRJNA175553	SAMN01758380	SRX191613	SRR580044	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580044/SRR580044.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580044
PRJNA175553	SAMN01758381	SRX191614	SRR580045	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580045/SRR580045.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580045
PRJNA175553	SAMN01758381	SRX191615	SRR580046	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580046/SRR580046.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580046
PRJNA175553	SAMN01758382	SRX191616	SRR580047	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580047/SRR580047.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580047
PRJNA175553	SAMN01758382	SRX191617	SRR580048	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580048/SRR580048.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580048
PRJNA175553	SAMN01758383	SRX191618	SRR580049	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580049/SRR580049.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580049
PRJNA175553	SAMN01758383	SRX191619	SRR580050	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580050/SRR580050.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580050
PRJNA175553	SAMN01758384	SRX191620	SRR580051	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580051/SRR580051.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580051
PRJNA175553	SAMN01758384	SRX191621	SRR580052	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580052/SRR580052.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580052
PRJNA175553	SAMN01758385	SRX191622	SRR580053	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580053/SRR580053.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580053
PRJNA175553	SAMN01758385	SRX191623	SRR580054	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580054/SRR580054.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580054
PRJNA175553	SAMN01758386	SRX191624	SRR580055	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580055/SRR580055.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580055
PRJNA175553	SAMN01758386	SRX191625	SRR580056	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580056/SRR580056.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580056
PRJNA175553	SAMN01758387	SRX191626	SRR580057	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580057/SRR580057.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580057
PRJNA175553	SAMN01758387	SRX191627	SRR580058	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580058/SRR580058.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580058
PRJNA175553	SAMN01758388	SRX191628	SRR580059	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580059/SRR580059.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580059
PRJNA175553	SAMN01758388	SRX191629	SRR580060	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580060/SRR580060.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580060
PRJNA175553	SAMN01758389	SRX191630	SRR580061	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580061/SRR580061.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580061
PRJNA175553	SAMN01758389	SRX191631	SRR580062	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580062/SRR580062.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580062
PRJNA175553	SAMN01758390	SRX191632	SRR580063	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580063/SRR580063.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580063
PRJNA175553	SAMN01758390	SRX191633	SRR580064	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580064/SRR580064.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580064
PRJNA175553	SAMN01758391	SRX191634	SRR580065	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580065/SRR580065.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580065
PRJNA175553	SAMN01758391	SRX191635	SRR580066	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580066/SRR580066.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580066
PRJNA175553	SAMN01758392	SRX191636	SRR580067	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR580/SRR580067/SRR580067.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR580/SRR580067
