study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB5760	SAMEA2394069	ERX417955	ERR451583	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451583/ERR451583.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451583/C_017966.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451583
PRJEB5760	SAMEA2394070	ERX417956	ERR451584	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451584/ERR451584.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451584/C_017968.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451584
PRJEB5760	SAMEA2394071	ERX417957	ERR451585	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451585/ERR451585.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451585/C_017969.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451585
PRJEB5760	SAMEA2394072	ERX417958	ERR451586	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451586/ERR451586.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451586/C_017970.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451586
PRJEB5760	SAMEA2394073	ERX417959	ERR451587	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451587/ERR451587.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451587/C_017971.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451587
PRJEB5760	SAMEA2394074	ERX417960	ERR451588	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451588/ERR451588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451588/C_018041.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451588
PRJEB5760	SAMEA2394075	ERX417961	ERR451589	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451589/ERR451589.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451589/C_018042.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451589
PRJEB5760	SAMEA2394076	ERX417962	ERR451590	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451590/ERR451590.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451590/C_018043.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451590
PRJEB5760	SAMEA2394077	ERX417963	ERR451591	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451591/ERR451591.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451591/C_018044.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451591
PRJEB5760	SAMEA2394078	ERX417964	ERR451592	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451592/ERR451592.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451592/C_018045.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451592
PRJEB5760	SAMEA2394079	ERX417965	ERR451593	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451593/ERR451593.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451593/C_018046.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451593
PRJEB5760	SAMEA2394080	ERX417966	ERR451594	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451594/ERR451594.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451594/C_018047.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451594
PRJEB5760	SAMEA2394081	ERX417967	ERR451595	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451595/ERR451595.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451595/C_018048.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451595
PRJEB5760	SAMEA2394082	ERX417968	ERR451596	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451596/ERR451596.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451596/C_018051.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451596
PRJEB5760	SAMEA2394083	ERX417969	ERR451597	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451597/ERR451597.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451597/C_018052.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451597
PRJEB5760	SAMEA2394084	ERX417970	ERR451598	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451598/ERR451598.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451598/C_018053.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451598
PRJEB5760	SAMEA2394085	ERX417971	ERR451599	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451599/ERR451599.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451599/C_018054.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451599
PRJEB5760	SAMEA2394086	ERX417972	ERR451600	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451600/ERR451600.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451600/C_018055.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451600
PRJEB5760	SAMEA2394087	ERX417973	ERR451601	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451601/ERR451601.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451601/C_018056.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451601
PRJEB5760	SAMEA2394088	ERX417974	ERR451602	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451602/ERR451602.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451602/C_018057.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451602
PRJEB5760	SAMEA2394089	ERX417975	ERR451603	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451603/ERR451603.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451603/C_018058.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451603
PRJEB5760	SAMEA2394090	ERX417976	ERR451604	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451604/ERR451604.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451604/C_018059.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451604
PRJEB5760	SAMEA2394091	ERX417977	ERR451605	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451605/ERR451605.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451605/C_018060.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451605
PRJEB5760	SAMEA2394092	ERX417978	ERR451606	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451606/ERR451606.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451606/C_018061.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451606
PRJEB5760	SAMEA2394093	ERX417979	ERR451607	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451607/ERR451607.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451607/C_018062.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451607
PRJEB5760	SAMEA2394094	ERX417980	ERR451608	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451608/ERR451608.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451608/C_018063.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451608
PRJEB5760	SAMEA2394095	ERX417981	ERR451609	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451609/ERR451609.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451609/C_018064.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451609
PRJEB5760	SAMEA2394096	ERX417982	ERR451610	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451610/ERR451610.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451610/C_018065.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451610
PRJEB5760	SAMEA2394097	ERX417983	ERR451611	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451611/ERR451611.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451611/C_018066.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451611
PRJEB5760	SAMEA2394098	ERX417984	ERR451612	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451612/ERR451612.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451612/C_018067.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451612
PRJEB5760	SAMEA2394099	ERX417985	ERR451613	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451613/ERR451613.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451613/C_018069.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451613
PRJEB5760	SAMEA2394100	ERX417986	ERR451614	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451614/ERR451614.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451614/C_018070.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451614
PRJEB5760	SAMEA2394101	ERX417987	ERR451615	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451615/ERR451615.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451615/C_018072.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451615
PRJEB5760	SAMEA2394102	ERX417988	ERR451616	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451616/ERR451616.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451616/C_018073.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451616
PRJEB5760	SAMEA2394103	ERX417989	ERR451617	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451617/ERR451617.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451617/C_018074.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451617
PRJEB5760	SAMEA2394104	ERX417990	ERR451618	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451618/ERR451618.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451618/C_018209.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451618
PRJEB5760	SAMEA2394105	ERX417991	ERR451619	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451619/ERR451619.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451619/C_018210.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451619
PRJEB5760	SAMEA2394106	ERX417992	ERR451620	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451620/ERR451620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451620/C_018211.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451620
PRJEB5760	SAMEA2394107	ERX417993	ERR451621	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451621/ERR451621.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451621/C_018212.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451621
PRJEB5760	SAMEA2394108	ERX417994	ERR451622	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451622/ERR451622.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451622/C_018213.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451622
PRJEB5760	SAMEA2394109	ERX417995	ERR451623	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451623/ERR451623.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451623/C_018214.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451623
PRJEB5760	SAMEA2394110	ERX417996	ERR451624	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451624/ERR451624.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451624/C_018215.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451624
PRJEB5760	SAMEA2394111	ERX417997	ERR451625	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451625/ERR451625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451625/C_018217.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451625
PRJEB5760	SAMEA2394112	ERX417998	ERR451626	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451626/ERR451626.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451626/C_018218.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451626
PRJEB5760	SAMEA2394113	ERX417999	ERR451627	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451627/ERR451627.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451627/C_018219.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451627
PRJEB5760	SAMEA2394114	ERX418000	ERR451628	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451628/ERR451628.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451628/C_018298.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451628
PRJEB5760	SAMEA2394115	ERX418001	ERR451629	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451629/ERR451629.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451629/C_018299.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451629
PRJEB5760	SAMEA2394116	ERX418002	ERR451630	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451630/ERR451630.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451630/C_018300.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451630
PRJEB5760	SAMEA2394117	ERX418003	ERR451631	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451631/ERR451631.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451631/C_018301.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451631
PRJEB5760	SAMEA2394118	ERX418004	ERR451632	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451632/ERR451632.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451632/C_018302.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451632
PRJEB5760	SAMEA2394119	ERX418005	ERR451633	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451633/ERR451633.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451633/C_018303.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451633
PRJEB5760	SAMEA2394120	ERX418006	ERR451634	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451634/ERR451634.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451634/C_018323.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451634
PRJEB5760	SAMEA2394121	ERX418007	ERR451635	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451635/ERR451635.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451635/C_018375.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451635
PRJEB5760	SAMEA2394122	ERX418008	ERR451636	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451636/ERR451636.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451636/C_018376.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451636
PRJEB5760	SAMEA2394123	ERX418009	ERR451637	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451637/ERR451637.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451637/C_018378.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451637
PRJEB5760	SAMEA2394124	ERX418010	ERR451638	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451638/ERR451638.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451638/C_018381.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451638
PRJEB5760	SAMEA2394125	ERX418011	ERR451639	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451639/ERR451639.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451639/C_018382.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451639
PRJEB5760	SAMEA2394126	ERX418012	ERR451640	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451640/ERR451640.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451640/C_018384.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451640
PRJEB5760	SAMEA2394127	ERX418013	ERR451641	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451641/ERR451641.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451641/C_018605.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451641
PRJEB5760	SAMEA2394128	ERX418014	ERR451642	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451642/ERR451642.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451642/C_018606.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451642
PRJEB5760	SAMEA2394129	ERX418015	ERR451643	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451643/ERR451643.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451643/C_018886.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451643
PRJEB5760	SAMEA2394130	ERX418016	ERR451644	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451644/ERR451644.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451644/C_018887.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451644
PRJEB5760	SAMEA2394131	ERX418017	ERR451645	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451645/ERR451645.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451645/C_018888.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451645
PRJEB5760	SAMEA2394132	ERX418018	ERR451646	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451646/ERR451646.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451646/C_018889.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451646
PRJEB5760	SAMEA2394133	ERX418019	ERR451647	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451647/ERR451647.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451647/C_018890.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451647
PRJEB5760	SAMEA2394134	ERX418020	ERR451648	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451648/ERR451648.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451648/C_018891.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451648
PRJEB5760	SAMEA2394135	ERX418021	ERR451649	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451649/ERR451649.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451649/C_018892.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451649
PRJEB5760	SAMEA2394136	ERX418022	ERR451650	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451650/ERR451650.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451650/C_018893.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451650
PRJEB5760	SAMEA2394137	ERX418023	ERR451651	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451651/ERR451651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451651/C_018894.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451651
PRJEB5760	SAMEA2394138	ERX418024	ERR451652	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451652/ERR451652.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451652/C_018895.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451652
PRJEB5760	SAMEA2394139	ERX418025	ERR451653	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451653/ERR451653.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451653/C_018896.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451653
PRJEB5760	SAMEA2394140	ERX418026	ERR451654	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451654/ERR451654.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451654/C_018897.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451654
PRJEB5760	SAMEA2394141	ERX418027	ERR451655	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451655/ERR451655.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451655/C_018898.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451655
PRJEB5760	SAMEA2394142	ERX418028	ERR451656	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451656/ERR451656.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451656/C_018899.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451656
PRJEB5760	SAMEA2394143	ERX418029	ERR451657	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR451/ERR451657/ERR451657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR451/ERR451657/C_018900.sff	ftp.sra.ebi.ac.uk/vol1/err/ERR451/ERR451657
