study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB10913	SAMEA3543202	ERX1098570	ERR1019630	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019630/ERR1019630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019630/ERR1019630_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019630/104.25.3w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019630/104.25.3w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1019630
PRJEB10913	SAMEA3543203	ERX1098571	ERR1019631	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019631/ERR1019631_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019631/ERR1019631_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019631/104.37.3w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019631/104.37.3w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1019631
PRJEB10913	SAMEA3543204	ERX1098572	ERR1019632	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019632/ERR1019632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019632/ERR1019632_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019632/104.42d.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019632/104.42d.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1019632
PRJEB10913	SAMEA3543205	ERX1098573	ERR1019633	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019633/ERR1019633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019633/ERR1019633_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019633/105.27.6w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019633/105.27.6w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1019633
PRJEB10913	SAMEA3543206	ERX1098574	ERR1019634	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019634/ERR1019634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019634/ERR1019634_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019634/109.16.4w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019634/109.16.4w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1019634
PRJEB10913	SAMEA3543207	ERX1098575	ERR1019635	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019635/ERR1019635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019635/ERR1019635_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019635/109.32.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019635/109.32.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1019635
PRJEB10913	SAMEA3543208	ERX1098576	ERR1019636	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019636/ERR1019636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019636/ERR1019636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019636/109.37.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019636/109.37.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1019636
PRJEB10913	SAMEA3543209	ERX1098577	ERR1019637	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019637/ERR1019637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019637/ERR1019637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019637/11.18.6w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019637/11.18.6w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1019637
PRJEB10913	SAMEA3543210	ERX1098578	ERR1019638	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019638/ERR1019638_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019638/ERR1019638_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019638/11.27.2w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019638/11.27.2w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1019638
PRJEB10913	SAMEA3543211	ERX1098579	ERR1019639	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019639/ERR1019639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019639/ERR1019639_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019639/11.37.5w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019639/11.37.5w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1019639
PRJEB10913	SAMEA3543212	ERX1098580	ERR1019640	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019640/ERR1019640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019640/ERR1019640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019640/110.16.6w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019640/110.16.6w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1019640
PRJEB10913	SAMEA3543213	ERX1098581	ERR1019641	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019641/ERR1019641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019641/ERR1019641_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019641/110.30w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019641/110.30w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1019641
PRJEB10913	SAMEA3543214	ERX1098582	ERR1019642	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019642/ERR1019642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019642/ERR1019642_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019642/110.37.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019642/110.37.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1019642
PRJEB10913	SAMEA3543215	ERX1098583	ERR1019643	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019643/ERR1019643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019643/ERR1019643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019643/113.17w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019643/113.17w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1019643
PRJEB10913	SAMEA3543216	ERX1098584	ERR1019644	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019644/ERR1019644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019644/ERR1019644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019644/113.29.4w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019644/113.29.4w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1019644
PRJEB10913	SAMEA3543217	ERX1098585	ERR1019645	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019645/ERR1019645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019645/ERR1019645_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019645/113.38w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019645/113.38w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1019645
PRJEB10913	SAMEA3543218	ERX1098586	ERR1019646	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019646/ERR1019646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019646/ERR1019646_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019646/113.44d.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019646/113.44d.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1019646
PRJEB10913	SAMEA3543219	ERX1098587	ERR1019647	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019647/ERR1019647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019647/ERR1019647_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019647/114.16w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019647/114.16w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1019647
PRJEB10913	SAMEA3543220	ERX1098588	ERR1019648	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019648/ERR1019648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019648/ERR1019648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019648/115.16.3w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019648/115.16.3w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1019648
PRJEB10913	SAMEA3543221	ERX1098589	ERR1019649	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019649/ERR1019649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019649/ERR1019649_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019649/115.31.3w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019649/115.31.3w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1019649
PRJEB10913	SAMEA3543222	ERX1098590	ERR1019650	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019650/ERR1019650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019650/ERR1019650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019650/116.16w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019650/116.16w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1019650
PRJEB10913	SAMEA3543223	ERX1098591	ERR1019651	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019651/ERR1019651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019651/ERR1019651_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019651/116.32w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019651/116.32w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1019651
PRJEB10913	SAMEA3543224	ERX1098592	ERR1019652	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019652/ERR1019652_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019652/ERR1019652_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019652/116.37.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019652/116.37.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1019652
PRJEB10913	SAMEA3543225	ERX1098593	ERR1019653	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019653/ERR1019653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019653/ERR1019653_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019653/117.17.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019653/117.17.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1019653
PRJEB10913	SAMEA3543226	ERX1098594	ERR1019654	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019654/ERR1019654_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019654/ERR1019654_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019654/118.16.2w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019654/118.16.2w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1019654
PRJEB10913	SAMEA3543227	ERX1098595	ERR1019655	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019655/ERR1019655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019655/ERR1019655_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019655/118.33.3w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019655/118.33.3w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1019655
PRJEB10913	SAMEA3543228	ERX1098596	ERR1019656	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019656/ERR1019656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019656/ERR1019656_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019656/119.18.2w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019656/119.18.2w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1019656
PRJEB10913	SAMEA3543229	ERX1098597	ERR1019657	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019657/ERR1019657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019657/ERR1019657_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019657/12.16.5w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019657/12.16.5w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1019657
PRJEB10913	SAMEA3543230	ERX1098598	ERR1019658	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019658/ERR1019658_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/008/ERR1019658/ERR1019658_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019658/12.26w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019658/12.26w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/008/ERR1019658
PRJEB10913	SAMEA3543231	ERX1098599	ERR1019659	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019659/ERR1019659_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/009/ERR1019659/ERR1019659_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019659/12.37.5w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019659/12.37.5w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/009/ERR1019659
PRJEB10913	SAMEA3543232	ERX1098600	ERR1019660	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019660/ERR1019660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/000/ERR1019660/ERR1019660_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019660/12.42d.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019660/12.42d.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/000/ERR1019660
PRJEB10913	SAMEA3543233	ERX1098601	ERR1019661	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019661/ERR1019661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/001/ERR1019661/ERR1019661_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019661/120.23.4w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019661/120.23.4w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/001/ERR1019661
PRJEB10913	SAMEA3543234	ERX1098602	ERR1019662	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019662/ERR1019662_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/002/ERR1019662/ERR1019662_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019662/123.18.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019662/123.18.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/002/ERR1019662
PRJEB10913	SAMEA3543235	ERX1098603	ERR1019663	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019663/ERR1019663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/003/ERR1019663/ERR1019663_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019663/123.33.4w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019663/123.33.4w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/003/ERR1019663
PRJEB10913	SAMEA3543236	ERX1098604	ERR1019664	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019664/ERR1019664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/004/ERR1019664/ERR1019664_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019664/123.37.1w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019664/123.37.1w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/004/ERR1019664
PRJEB10913	SAMEA3543237	ERX1098605	ERR1019665	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019665/ERR1019665_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/005/ERR1019665/ERR1019665_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019665/123.42d.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019665/123.42d.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/005/ERR1019665
PRJEB10913	SAMEA3543238	ERX1098606	ERR1019666	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019666/ERR1019666_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/006/ERR1019666/ERR1019666_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019666/124.17w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019666/124.17w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/006/ERR1019666
PRJEB10913	SAMEA3543239	ERX1098607	ERR1019667	256318	metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019667/ERR1019667_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR101/007/ERR1019667/ERR1019667_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019667/124.31w.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR101/ERR1019667/124.31w.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR101/007/ERR1019667
