study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
PRJEB12500	SAMEA3731883	ERX1297369	ERR1225157	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225157/ERR1225157.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225157/V010.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225157
PRJEB12500	SAMEA3731884	ERX1297370	ERR1225158	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225158/ERR1225158.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225158/V011.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225158
PRJEB12500	SAMEA3731885	ERX1297371	ERR1225159	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225159/ERR1225159.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225159/V013.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225159
PRJEB12500	SAMEA3731886	ERX1297372	ERR1225160	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225160/ERR1225160.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225160/V014.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225160
PRJEB12500	SAMEA3731887	ERX1297373	ERR1225161	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225161/ERR1225161.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225161/V015.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225161
PRJEB12500	SAMEA3731888	ERX1297374	ERR1225162	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225162/ERR1225162.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225162/V017.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225162
PRJEB12500	SAMEA3731889	ERX1297375	ERR1225163	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225163/ERR1225163.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225163/V018.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225163
PRJEB12500	SAMEA3731890	ERX1297376	ERR1225164	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/004/ERR1225164/ERR1225164.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225164/V019.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/004/ERR1225164
PRJEB12500	SAMEA3731891	ERX1297377	ERR1225165	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/005/ERR1225165/ERR1225165.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225165/V020.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/005/ERR1225165
PRJEB12500	SAMEA3731892	ERX1297378	ERR1225166	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/006/ERR1225166/ERR1225166.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225166/V021.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/006/ERR1225166
PRJEB12500	SAMEA3731893	ERX1297379	ERR1225167	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225167/ERR1225167.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225167/V022.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225167
PRJEB12500	SAMEA3731894	ERX1297380	ERR1225168	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225168/ERR1225168.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225168/V023.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225168
PRJEB12500	SAMEA3731895	ERX1297381	ERR1225169	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225169/ERR1225169.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225169/V024.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225169
PRJEB12500	SAMEA3731896	ERX1297382	ERR1225170	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225170/ERR1225170.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225170/V025.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225170
PRJEB12500	SAMEA3731897	ERX1297383	ERR1225171	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225171/ERR1225171.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225171/V026.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225171
PRJEB12500	SAMEA3731898	ERX1297384	ERR1225172	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225172/ERR1225172.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225172/V027.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225172
PRJEB12500	SAMEA3731899	ERX1297385	ERR1225173	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225173/ERR1225173.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225173/V028.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225173
PRJEB12500	SAMEA3731900	ERX1297386	ERR1225174	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/004/ERR1225174/ERR1225174.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225174/V029.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/004/ERR1225174
PRJEB12500	SAMEA3731901	ERX1297387	ERR1225175	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/005/ERR1225175/ERR1225175.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225175/V030.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/005/ERR1225175
PRJEB12500	SAMEA3731902	ERX1297388	ERR1225176	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/006/ERR1225176/ERR1225176.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225176/V031.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/006/ERR1225176
PRJEB12500	SAMEA3731903	ERX1297389	ERR1225177	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225177/ERR1225177.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225177/V032.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225177
PRJEB12500	SAMEA3731904	ERX1297390	ERR1225178	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225178/ERR1225178.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225178/V033.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225178
PRJEB12500	SAMEA3731905	ERX1297391	ERR1225179	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225179/ERR1225179.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225179/V034.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225179
PRJEB12500	SAMEA3731906	ERX1297392	ERR1225180	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225180/ERR1225180.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225180/V035.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225180
PRJEB12500	SAMEA3731907	ERX1297393	ERR1225181	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225181/ERR1225181.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225181/V036.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225181
PRJEB12500	SAMEA3731908	ERX1297394	ERR1225182	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225182/ERR1225182.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225182/V037.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225182
PRJEB12500	SAMEA3731909	ERX1297395	ERR1225183	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225183/ERR1225183.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225183/V038.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225183
PRJEB12500	SAMEA3731910	ERX1297396	ERR1225184	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/004/ERR1225184/ERR1225184.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225184/V039.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/004/ERR1225184
PRJEB12500	SAMEA3731911	ERX1297397	ERR1225185	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/005/ERR1225185/ERR1225185.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225185/V040.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/005/ERR1225185
PRJEB12500	SAMEA3731912	ERX1297398	ERR1225186	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/006/ERR1225186/ERR1225186.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225186/V041.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/006/ERR1225186
PRJEB12500	SAMEA3731913	ERX1297399	ERR1225187	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225187/ERR1225187.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225187/V042.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225187
PRJEB12500	SAMEA3731914	ERX1297400	ERR1225188	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225188/ERR1225188.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225188/V043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225188
PRJEB12500	SAMEA3731915	ERX1297401	ERR1225189	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225189/ERR1225189.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225189/V044.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225189
PRJEB12500	SAMEA3731916	ERX1297402	ERR1225190	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225190/ERR1225190.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225190/V045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225190
PRJEB12500	SAMEA3731917	ERX1297403	ERR1225191	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225191/ERR1225191.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225191/V046.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225191
PRJEB12500	SAMEA3731918	ERX1297404	ERR1225192	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225192/ERR1225192.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225192/V047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225192
PRJEB12500	SAMEA3731919	ERX1297405	ERR1225193	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225193/ERR1225193.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225193/V048.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225193
PRJEB12500	SAMEA3731920	ERX1297406	ERR1225194	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/004/ERR1225194/ERR1225194.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225194/V049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/004/ERR1225194
PRJEB12500	SAMEA3731921	ERX1297407	ERR1225195	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/005/ERR1225195/ERR1225195.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225195/V050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/005/ERR1225195
PRJEB12500	SAMEA3731922	ERX1297408	ERR1225196	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/006/ERR1225196/ERR1225196.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225196/V051.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/006/ERR1225196
PRJEB12500	SAMEA3731923	ERX1297409	ERR1225197	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225197/ERR1225197.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225197/V052.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225197
PRJEB12500	SAMEA3731924	ERX1297410	ERR1225198	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225198/ERR1225198.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225198/V053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225198
PRJEB12500	SAMEA3731925	ERX1297411	ERR1225199	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225199/ERR1225199.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225199/V054.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225199
PRJEB12500	SAMEA3731926	ERX1297412	ERR1225200	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225200/ERR1225200.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225200/V056.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225200
PRJEB12500	SAMEA3731927	ERX1297413	ERR1225201	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225201/ERR1225201.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225201/V057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225201
PRJEB12500	SAMEA3731928	ERX1297414	ERR1225202	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225202/ERR1225202.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225202/V058.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225202
PRJEB12500	SAMEA3731929	ERX1297415	ERR1225203	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225203/ERR1225203.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225203/V060.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225203
PRJEB12500	SAMEA3731930	ERX1297416	ERR1225204	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/004/ERR1225204/ERR1225204.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225204/V061.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/004/ERR1225204
PRJEB12500	SAMEA3731931	ERX1297417	ERR1225205	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/005/ERR1225205/ERR1225205.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225205/V062.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/005/ERR1225205
PRJEB12500	SAMEA3731932	ERX1297418	ERR1225206	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/006/ERR1225206/ERR1225206.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225206/V063.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/006/ERR1225206
PRJEB12500	SAMEA3731933	ERX1297419	ERR1225207	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225207/ERR1225207.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225207/V064.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225207
PRJEB12500	SAMEA3731934	ERX1297420	ERR1225208	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225208/ERR1225208.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225208/V065.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225208
PRJEB12500	SAMEA3731935	ERX1297421	ERR1225209	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225209/ERR1225209.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225209/V067.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225209
PRJEB12500	SAMEA3731936	ERX1297422	ERR1225210	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225210/ERR1225210.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225210/V068.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225210
PRJEB12500	SAMEA3731937	ERX1297423	ERR1225211	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225211/ERR1225211.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225211/V069.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225211
PRJEB12500	SAMEA3731938	ERX1297424	ERR1225212	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225212/ERR1225212.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225212/V070.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225212
PRJEB12500	SAMEA3731939	ERX1297425	ERR1225213	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225213/ERR1225213.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225213/V071.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225213
PRJEB12500	SAMEA3731940	ERX1297426	ERR1225214	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/004/ERR1225214/ERR1225214.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225214/V072.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/004/ERR1225214
PRJEB12500	SAMEA3731941	ERX1297427	ERR1225215	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/005/ERR1225215/ERR1225215.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225215/V073.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/005/ERR1225215
PRJEB12500	SAMEA3731942	ERX1297428	ERR1225216	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/006/ERR1225216/ERR1225216.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225216/V074.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/006/ERR1225216
PRJEB12500	SAMEA3731943	ERX1297429	ERR1225217	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/007/ERR1225217/ERR1225217.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225217/V075.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/007/ERR1225217
PRJEB12500	SAMEA3731944	ERX1297430	ERR1225218	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/008/ERR1225218/ERR1225218.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225218/V076.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/008/ERR1225218
PRJEB12500	SAMEA3731945	ERX1297431	ERR1225219	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/009/ERR1225219/ERR1225219.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225219/V077.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/009/ERR1225219
PRJEB12500	SAMEA3731946	ERX1297432	ERR1225220	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/000/ERR1225220/ERR1225220.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225220/V078.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/000/ERR1225220
PRJEB12500	SAMEA3731947	ERX1297433	ERR1225221	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/001/ERR1225221/ERR1225221.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225221/V080.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/001/ERR1225221
PRJEB12500	SAMEA3731948	ERX1297434	ERR1225222	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/002/ERR1225222/ERR1225222.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225222/V081.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/002/ERR1225222
PRJEB12500	SAMEA3731949	ERX1297435	ERR1225223	1632839	human vaginal metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR122/003/ERR1225223/ERR1225223.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR122/ERR1225223/V082.fastq.gz	ftp.sra.ebi.ac.uk/vol1/err/ERR122/003/ERR1225223
